id	parent_component_id	type_id	title	description	template_type_id	creator_id	component_picture_url	background_color	created_at	updated_at	level_id	privacy_id	order	status
10406	NULL	11100	 How close and warm is your family?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10407	NULL	11100	 How different would your life be if there weren’t any criticism in the world?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10408	NULL	11100	 How do you feel about your relationship with your mother?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10409	NULL	11100	 How old would you be if you didn’t know how old you are?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10410	NULL	11100	 I wish I had someone with whom I could share...		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10411	NULL	11100	" If a crystal ball could tell you the truth about yourself, your life, the future or anything else, what would you want to know?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10412	NULL	11100	" If joy became the national currency, what kind of work would make you wealthy?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10413	NULL	11100	" If you could change anything about the way you were raised, what would it be?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10414	NULL	11100	" If you could wake up tomorrow having gained one quality or ability, what would it be?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10415	NULL	11100	" If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10416	NULL	11100	" If you were going to become a close friend with your partner, please share what would be important for him or her to know."		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10417	NULL	11100	" If you were to die this evening with no opportunity to communicate with anyone, what would you most regret not having told someone?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10418	NULL	11100	 Is there something that you've dreamt of doing for a long time?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10419	NULL	11100	 Make 4 true ‘we’ statements each.		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10420	NULL	11100	 Name three things you and your partner appear to have in common.		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10421	NULL	11100	 Share a personal problem and ask your partner's advice on how he or she might handle it.		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10422	NULL	11100	 Share with your partner an embarrassing moment in your life.		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10423	NULL	11100	 Take 3 minutes and tell you partner your life story in as much detail as possible.		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10424	NULL	11100	 Tell your partner something that you like about them already.		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10425	NULL	11100	" Tell your partner what you like about them, saying things that you might not say to someone you've just met."		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10426	NULL	11100	 We’re always making choices. Are you choosing for your story or for someone else’s?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10427	NULL	11100	 What are the top five things you cherish in your life?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10428	NULL	11100	 What are you avoiding?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10429	NULL	11100	 What are you committed to?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10430	NULL	11100	 What are you most grateful for?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10431	NULL	11100	 What do you most connect with?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10432	NULL	11100	 What do you value most in a friendship?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10433	NULL	11100	 What does friendship mean to you?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10434	NULL	11100	 What is the greatest accomplishment of your life?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10435	NULL	11100	 What is your most terrible memory?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10436	NULL	11100	 What is your most treasured memory?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10437	NULL	11100	 What one piece of advice would you offer a newborn child?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10438	NULL	11100	 What permission do you need to move forward?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10439	NULL	11100	 What risk would you take if you knew you could not fail?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10440	NULL	11100	 What roles do love and affection play in your life?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10441	NULL	11100	 What would constitute a perfect day for you?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10442	NULL	11100	 What would you say is one thing you’d like to change in the world?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10443	NULL	11100	" What, if anything, is too serious to be joked about?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10444	NULL	11100	 When did you last cry in front of another person?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10445	NULL	11100	 When did you last sing to yourself? To someone else?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10446	NULL	11100	" When do you stop calculating risk and rewards, and just do it?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10447	NULL	11100	" When it’s all said and done, will you have said more than you’ve done?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10448	NULL	11100	 Why do we do things we dislike and like the things we never seem to do?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10449	NULL	11100	 Would you like to be famous? In what way?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10450	NULL	11100	 Would you rather have less work to do or more work you enjoy doing?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10451	NULL	11100	Are you afraid of the dark?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10452	NULL	11100	"Are you doing what you believe in, or are you settling for what you are doing?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10453	NULL	11100	Are you generally optimistic or pessimistic?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10454	NULL	11100	Are you holding onto something that you need to let go of?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10455	NULL	11100	Are you in love right now?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10456	NULL	11100	Are you looking forward to something right now?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10457	NULL	11100	"Are you often early, on time, or late?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10458	NULL	11100	Are you religious? Spiritual?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10459	NULL	11100	Are you satisfied and content with your life right now?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10460	NULL	11100	Could you live as a hermit?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10461	NULL	11100	Do often make jokes?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10462	NULL	11100	Do you always finish work on time?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10463	NULL	11100	Do you ask enough questions or do you settle for what you know?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10464	NULL	11100	Do you believe everything happens for a reason?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10465	NULL	11100	Do you believe in ghosts/spirits?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10466	NULL	11100	Do you believe in love at first sight?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10467	NULL	11100	Do you believe in yourself?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10468	NULL	11100	Do you celebrate the things you do have?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10469	NULL	11100	Do you consider yourself detail-oriented?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10470	NULL	11100	Do you enjoy playing board or video games?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10471	NULL	11100	Do you feel your childhood was happier than most other people's?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10472	NULL	11100	Do you feel your outside appearance fairly represents the real you?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10473	NULL	11100	Do you give second chances?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10474	NULL	11100	Do you have a good relationship with your parents?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10475	NULL	11100	Do you have any collections?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10476	NULL	11100	Do you have regrets in your life?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10477	NULL	11100	Do you like your name and/or nickname?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10478	NULL	11100	Do you match the traits of your zodiac sign?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10479	NULL	11100	Do you often sing in the shower?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10480	NULL	11100	Do you read your horoscope?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10481	NULL	11100	Do you regret anything you've done?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10482	NULL	11100	Do you think crying is a sign of weakness or strength?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10483	NULL	11100	Do you think everything will work out for the best?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10484	NULL	11100	"Do you wish on stars, lucky numbers?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10485	NULL	11100	Doing things right or doing the right things?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10486	NULL	11100	Have any of your recent actions demonstrated your greatest strength?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10487	NULL	11100	Have you achieved your life’s goals?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10488	NULL	11100	Have you been the kind of friend you want as a friend?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10489	NULL	11100	Have you changed a lot in the last decade?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10490	NULL	11100	Have you done anything lately worth remembering?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10491	NULL	11100	Have you ever broken someone’s heart?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10492	NULL	11100	How did you celebrate your last birthday?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10493	NULL	11100	How did you meet your best friend?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10494	NULL	11100	How do you deal with isolation and loneliness?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10495	NULL	11100	How do you feel about being naked?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10496	NULL	11100	How do you feel about technology?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10497	NULL	11100	How do you feel when you wake up?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10498	NULL	11100	How do you react to criticism?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10499	NULL	11100	How long does it take you to get ready?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10500	NULL	11100	How would you describe your future in three words?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10501	NULL	11100	How would you prefer to die?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10502	NULL	11100	How would you spend a million dollars?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10503	NULL	11100	How would you spend your ideal day?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10504	NULL	11100	"If happiness was the national currency, what kind of work would make you rich?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10505	NULL	11100	"If not now, then when?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10506	NULL	11100	"If we learn from our mistakes, why are we always so afraid to make a mistake?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10507	NULL	11100	"If you could be an emoji, what would you be?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10508	NULL	11100	"If you could do it all over again, would you change anything?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10509	NULL	11100	"If you could have any talent, what would it be?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10510	NULL	11100	"If you could live anywhere, where would you live?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10511	NULL	11100	"If you could see your future, would you want to?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10512	NULL	11100	"If you could tell your younger self one thing, what would it be?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10513	NULL	11100	"If you had a friend who spoke to you in the same way that you sometimes speak to yourself, how long would you allow this person to be your friend?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10514	NULL	11100	"If you had all the money in the world but still had to have some kind of job, what would you choose to do?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10515	NULL	11100	"If you had to teach something, what would you teach?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10516	NULL	11100	"If you were a color, what would you be?"		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
10517	NULL	11100	Is dishonesty ever okay?		7004	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	2	10001	10001	0
